,VenueNames,VenueIds,VenueCategories,VenueLatitudes,VenueLongitudes,NeighborhoodNames,NeighborhoodLatitudes,NeighborhoodLongitudes
970,Kake Di Hatti | काके दी हट्टी,4d9d759348b6224b70c2249f,Indian Restaurant,28.658049584701654,77.2233770564683,Pul Bangash,28.66465,77.2081
971,Amritsari Lassi Wala,5662936e498e19a9801a663f,Snack Place,28.657325231761117,77.22413825891215,Pul Bangash,28.66465,77.2081
972,Giani's Di Hatti Rabri Faluda,521dfe4411d243e1cfe68a0e,Dessert Shop,28.657888576966172,77.22329632154401,Pul Bangash,28.66465,77.2081
973,Roshan Di Kulfi | रोशन दी क़ुल्फ़ी,4b58ae7bf964a520686528e3,Snack Place,28.650427914139385,77.192390835694,Pul Bangash,28.66465,77.2081
974,Bille Di Hatti | बिल्ले दी हट्टी,4cd75bdc7da9a35d45a8f4b9,Breakfast Spot,28.681587650228284,77.20171940298643,Pul Bangash,28.66465,77.2081
975,bloomrooms @ New Delhi Railway Station,518ddbdf498eab246c509547,Hotel,28.64553655967833,77.21770059555993,Pul Bangash,28.66465,77.2081
976,Mad Over Donuts,4ef582ac02d5abdcb9d76a75,Donut Shop,28.680756979848095,77.20388888228172,Pul Bangash,28.66465,77.2081
977,Haveli Dharampura,56d96bfc498e2749a4ae6bf6,Hotel,28.65324701401681,77.232309176437,Pul Bangash,28.66465,77.2081
978,The Indian Grill Restaurant,537dcc4b498ec171ba24b0d0,Restaurant,28.646140825017163,77.21513343500447,Pul Bangash,28.66465,77.2081
979,Starbucks | स्टारबक्स,53342c4b498e8f3f0b050f24,Coffee Shop,28.680849982842012,77.20391012907784,Pul Bangash,28.66465,77.2081
980,Shakti Nagar,4c080889009a0f472676e5bf,Playground,28.68210305063585,77.19670621602154,Pul Bangash,28.66465,77.2081
981,The Drunkyard Cafe,5654478f498e405c3e4e0d6a,Tibetan Restaurant,28.641451,77.215506,Pul Bangash,28.66465,77.2081
982,Kamla Nagar Market,4bbf1e8bf353d13a0a0d7e10,Miscellaneous Shop,28.684488757456002,77.2029447555542,Pul Bangash,28.66465,77.2081
983,Chandni Chowk | चाँदनी चौक (Chandni Chowk),4d2d55682afa59412f1c1bb3,Market,28.656076323925312,77.23073986324933,Pul Bangash,28.66465,77.2081
984,Raviraj Ki Kulfi,4e7b369445dd40a076fbf7b4,Dessert Shop,28.649358842223478,77.19021501982319,Pul Bangash,28.66465,77.2081
985,Jama Masjid  |जामा मस्जिद | جامع مسجد (Jama Masjid),4b529b68f964a520b48327e3,Mosque,28.650135601332995,77.23354094263017,Pul Bangash,28.66465,77.2081
986,Tadka,4ea6658893ad76dfdb5f6463,Indian Restaurant,28.640501116044682,77.21320775083299,Pul Bangash,28.66465,77.2081
987,McDonald's,4fa7cdfee4b00f7196cdeb4a,Fast Food Restaurant,28.648102486132608,77.19053921453036,Pul Bangash,28.66465,77.2081
988,Karim's,4ff9a5d4e4b01ead03348309,Indian Restaurant,28.6445691137323,77.19138782759582,Pul Bangash,28.66465,77.2081
989,Jalebi Wala | जलेबी वाला,4c936b05fc9a224ba453faf1,Dessert Shop,28.656177651209596,77.23352648405536,Pul Bangash,28.66465,77.2081
990,Changhezi,4e7611592271ffa4e7350814,Indian Restaurant,28.65534550356458,77.20046500101152,Pul Bangash,28.66465,77.2081
991,Sita Ram Diwan Chand Chole Bhature,4df443dbd1649c8a28e62c5b,Food,28.642323765033268,77.2104165521629,Pul Bangash,28.66465,77.2081
992,My Bar,4ce6b1e7fe90a35d22b0370e,Bar,28.64071598696563,77.21068311768227,Pul Bangash,28.66465,77.2081
993,Gopal Sweets,50950420e4b079e22fb310bf,Breakfast Spot,28.682659955224068,77.19966531984826,Pul Bangash,28.66465,77.2081
994,Chawri Bazaar | चावड़ी बाजार,4c17720230d30f472c7836a9,Hardware Store,28.649770989776663,77.22736358642578,Pul Bangash,28.66465,77.2081
995,쉼터,4ef092caa69ddc7bcc2172fe,Korean Restaurant,28.64149453220881,77.21315160796688,Pul Bangash,28.66465,77.2081
996,Chache Di Hatti | चाचे दी हट्टी,4e0ec91c7d8bb178a8aca85b,Indian Restaurant,28.68222280150934,77.20586403776046,Pul Bangash,28.66465,77.2081
997,Mr. Crust Bakers,525bc14011d240f3ac12368b,Bakery,28.690893362293718,77.2015350760009,Pul Bangash,28.66465,77.2081
998,Ganesh restaurant,4ed642319adf509595e70bf4,BBQ Joint,28.648379412159837,77.19282614060553,Pul Bangash,28.66465,77.2081
999,Nai Sarak | नई सड़क,4e24380bc65b2b5e35620a2e,Paper / Office Supplies Store,28.65283927807197,77.22870777607294,Pul Bangash,28.66465,77.2081
1000,Hotel Amax,4b853e9bf964a520915231e3,Hotel,28.646791218889298,77.21329464744466,Pul Bangash,28.66465,77.2081
1001,Hotel Aman International,50f9695fe4b0899d0bb1c6c5,Hotel,28.64151470891798,77.21614825053108,Pul Bangash,28.66465,77.2081
1002,McDonald's,51eaa20f498e80fbae1b7d0c,Fast Food Restaurant,28.661166313684927,77.22759628817572,Pul Bangash,28.66465,77.2081
1003,Al Jawahar | अल जवाहर | امام جواہر,4c8b643a2e3337042c75cc41,Indian Restaurant,28.649608846249652,77.23355530889293,Pul Bangash,28.66465,77.2081
1004,McDonald's,545503ad498e75ddfe4728c3,Fast Food Restaurant,28.64493401837252,77.21398813391185,Pul Bangash,28.66465,77.2081
1005,The Prime Balaji Deluxe @ New Delhi Railway Station,54f84ede498eae1662c04df0,Hotel,28.645246634338402,77.21743343727594,Pul Bangash,28.66465,77.2081
1006,Chicago Pizza,516114bc16482a49f32b9167,Pizza Place,28.681589774555057,77.20320224761963,Pul Bangash,28.66465,77.2081
1007,Haldiram's,4bd3bd8a77b29c748da49182,Snack Place,28.656288944079645,77.23170543090595,Pul Bangash,28.66465,77.2081
1008,Giani Kulfi,4c813ee547cc224bd9617a9f,Dessert Shop,28.657846916335412,77.22323113685417,Pul Bangash,28.66465,77.2081
1009,Krishna rooftop cafe,5664419d38fa76efbc532650,Indian Chinese Restaurant,28.641079863493733,77.21366067491157,Pul Bangash,28.66465,77.2081
1010,24SEVEN,4f4acef5e4b0eddb5396c7e1,Grocery Store,28.67873199478196,77.20803734910325,Pul Bangash,28.66465,77.2081
1011,Suruchi Restaurant,4eb5129930f8d0f18c2c8910,Indian Restaurant,28.647168462765503,77.18869324334683,Pul Bangash,28.66465,77.2081
1012,Hotel City Star,51198536e4b0030c5d402d73,Hotel,28.64466061517661,77.21487207885538,Pul Bangash,28.66465,77.2081
1013,QD's,4cf6222655e137044284cab6,Dumpling Restaurant,28.6815524356186,77.20708240701326,Pul Bangash,28.66465,77.2081
1014,Dunkin Donuts,5460e19d498ec40d671a30a6,Donut Shop,28.680001703973897,77.20836252340777,Pul Bangash,28.66465,77.2081
1015,Parathe Wali Gali | पराँठे वाली गली,5021f6d2e4b052a447575208,Market,28.65609952896119,77.2304785201278,Pul Bangash,28.66465,77.2081
1016,Parawthe Wale,4c93306a1221b1f74be217e2,Indian Restaurant,28.65603318700734,77.23050001546382,Pul Bangash,28.66465,77.2081
1017,Appetite German bakery,4d219cfe16cfb60c9eb76261,Snack Place,28.640857250087922,77.21175850056954,Pul Bangash,28.66465,77.2081
1018,Bille Di Hatti | बिल्ले दी हट्टी,4cd75bdc7da9a35d45a8f4b9,Breakfast Spot,28.681587650228284,77.20171940298643,Roshanara Bagh,28.66902,77.20545
1019,Mad Over Donuts,4ef582ac02d5abdcb9d76a75,Donut Shop,28.680756979848095,77.20388888228172,Roshanara Bagh,28.66902,77.20545
1020,Spice Market,5280a63211d26b82c4ba65c7,Food & Drink Shop,28.65728706392764,77.22259509232056,Roshanara Bagh,28.66902,77.20545
1021,Jolly Creations Designer Boutique,4fe1cd59e4b00017d7fcbd78,Boutique,28.662689090022976,77.2262995390695,Roshanara Bagh,28.66902,77.20545
1022,Big Yellow Door,513a1684e4b0581da224735e,Café,28.693244735370346,77.20494771461874,Roshanara Bagh,28.66902,77.20545
1023,Kake Di Hatti | काके दी हट्टी,4d9d759348b6224b70c2249f,Indian Restaurant,28.658049584701654,77.2233770564683,Roshanara Bagh,28.66902,77.20545
1024,Shakti Nagar,4c080889009a0f472676e5bf,Playground,28.68210305063585,77.19670621602154,Roshanara Bagh,28.66902,77.20545
1025,Starbucks | स्टारबक्स,53342c4b498e8f3f0b050f24,Coffee Shop,28.680849982842012,77.20391012907784,Roshanara Bagh,28.66902,77.20545
1026,Roshan Di Kulfi | रोशन दी क़ुल्फ़ी,4b58ae7bf964a520686528e3,Snack Place,28.650427914139385,77.192390835694,Roshanara Bagh,28.66902,77.20545
1027,Woodbox Cafe,521de13f11d233636ec81a8d,Café,28.69433449394833,77.20481057363072,Roshanara Bagh,28.66902,77.20545
1028,Kamla Nagar Market,4bbf1e8bf353d13a0a0d7e10,Miscellaneous Shop,28.684488757456002,77.2029447555542,Roshanara Bagh,28.66902,77.20545
1029,Amritsari Lassi Wala,5662936e498e19a9801a663f,Snack Place,28.657325231761117,77.22413825891215,Roshanara Bagh,28.66902,77.20545
1030,Giani's Di Hatti Rabri Faluda,521dfe4411d243e1cfe68a0e,Dessert Shop,28.657888576966172,77.22329632154401,Roshanara Bagh,28.66902,77.20545
1031,bloomrooms @ New Delhi Railway Station,518ddbdf498eab246c509547,Hotel,28.64553655967833,77.21770059555993,Roshanara Bagh,28.66902,77.20545
1032,Gopal Sweets,50950420e4b079e22fb310bf,Breakfast Spot,28.682659955224068,77.19966531984826,Roshanara Bagh,28.66902,77.20545
1033,Rico's,51fd2459498e1d0d6b443250,Fast Food Restaurant,28.694766392301215,77.20414858461864,Roshanara Bagh,28.66902,77.20545
1034,The Indian Grill Restaurant,537dcc4b498ec171ba24b0d0,Restaurant,28.646140825017163,77.21513343500447,Roshanara Bagh,28.66902,77.20545
1035,Raviraj Ki Kulfi,4e7b369445dd40a076fbf7b4,Dessert Shop,28.649358842223478,77.19021501982319,Roshanara Bagh,28.66902,77.20545
1036,QD's New,506c5184e4b0101524143713,Chinese Restaurant,28.695156012831536,77.20408093484266,Roshanara Bagh,28.66902,77.20545
1037,Chache Di Hatti | चाचे दी हट्टी,4e0ec91c7d8bb178a8aca85b,Indian Restaurant,28.68222280150934,77.20586403776046,Roshanara Bagh,28.66902,77.20545
1038,Mr. Crust Bakers,525bc14011d240f3ac12368b,Bakery,28.690893362293718,77.2015350760009,Roshanara Bagh,28.66902,77.20545
1039,McDonald's,4fa7cdfee4b00f7196cdeb4a,Fast Food Restaurant,28.648102486132608,77.19053921453036,Roshanara Bagh,28.66902,77.20545
1040,Chandni Chowk | चाँदनी चौक (Chandni Chowk),4d2d55682afa59412f1c1bb3,Market,28.656076323925312,77.23073986324933,Roshanara Bagh,28.66902,77.20545
1041,Chicago Pizza,516114bc16482a49f32b9167,Pizza Place,28.681589774555057,77.20320224761963,Roshanara Bagh,28.66902,77.20545
1042,Changhezi,4e7611592271ffa4e7350814,Indian Restaurant,28.65534550356458,77.20046500101152,Roshanara Bagh,28.66902,77.20545
1043,24SEVEN,4f4acef5e4b0eddb5396c7e1,Grocery Store,28.67873199478196,77.20803734910325,Roshanara Bagh,28.66902,77.20545
1044,QD's,4cf6222655e137044284cab6,Dumpling Restaurant,28.6815524356186,77.20708240701326,Roshanara Bagh,28.66902,77.20545
1045,Dunkin Donuts,5460e19d498ec40d671a30a6,Donut Shop,28.680001703973897,77.20836252340777,Roshanara Bagh,28.66902,77.20545
1046,Ganesh restaurant,4ed642319adf509595e70bf4,BBQ Joint,28.648379412159837,77.19282614060553,Roshanara Bagh,28.66902,77.20545
1047,McDonald's,51eaa20f498e80fbae1b7d0c,Fast Food Restaurant,28.661166313684927,77.22759628817572,Roshanara Bagh,28.66902,77.20545
1048,Nai Sarak | नई सड़क,4e24380bc65b2b5e35620a2e,Paper / Office Supplies Store,28.65283927807197,77.22870777607294,Roshanara Bagh,28.66902,77.20545
1049,Hotel Amax,4b853e9bf964a520915231e3,Hotel,28.646791218889298,77.21329464744466,Roshanara Bagh,28.66902,77.20545
1050,McDonald's,545503ad498e75ddfe4728c3,Fast Food Restaurant,28.64493401837252,77.21398813391185,Roshanara Bagh,28.66902,77.20545
1051,Suruchi Restaurant,4eb5129930f8d0f18c2c8910,Indian Restaurant,28.647168462765503,77.18869324334683,Roshanara Bagh,28.66902,77.20545
1052,Haldiram's,4bd3bd8a77b29c748da49182,Snack Place,28.656288944079645,77.23170543090595,Roshanara Bagh,28.66902,77.20545
1053,The Prime Balaji Deluxe @ New Delhi Railway Station,54f84ede498eae1662c04df0,Hotel,28.645246634338402,77.21743343727594,Roshanara Bagh,28.66902,77.20545
1054,Domino's Pizza,4c0134719a950f47bcb408c6,Pizza Place,28.679,77.208,Roshanara Bagh,28.66902,77.20545
1055,Giani Kulfi,4c813ee547cc224bd9617a9f,Dessert Shop,28.657846916335412,77.22323113685417,Roshanara Bagh,28.66902,77.20545
1056,McDonald's,512c94dae4b051b7dd1a98c3,Fast Food Restaurant,28.681040179896716,77.20772246694133,Roshanara Bagh,28.66902,77.20545
1057,Bikanerwala,4ba5a90ff964a5201f1a39e3,Food & Drink Shop,28.648095699354407,77.19277902128863,Roshanara Bagh,28.66902,77.20545
1058,moets,4cd6d9d276ab721ed31b756a,Chinese Restaurant,28.678014772437493,77.2247389303534,Roshanara Bagh,28.66902,77.20545
1059,Hotel City Star,51198536e4b0030c5d402d73,Hotel,28.64466061517661,77.21487207885538,Roshanara Bagh,28.66902,77.20545
1060,Parathe Wali Gali | पराँठे वाली गली,5021f6d2e4b052a447575208,Market,28.65609952896119,77.2304785201278,Roshanara Bagh,28.66902,77.20545
1061,Parawthe Wale,4c93306a1221b1f74be217e2,Indian Restaurant,28.65603318700734,77.23050001546382,Roshanara Bagh,28.66902,77.20545
1062,Domino's Pizza,4eba7f3946906fa35796b682,Pizza Place,28.668,77.228,Roshanara Bagh,28.66902,77.20545
1063,cafe coffee day,4c6a164d96f176b0b97faf36,Coffee Shop,28.68219216721737,77.20502614974976,Roshanara Bagh,28.66902,77.20545
1064,McDonald's,4c8ce56bb37395215b300cc0,Fast Food Restaurant,28.681048464112823,77.20772246694133,Roshanara Bagh,28.66902,77.20545
1065,Maidens Hotel,4bfed5b84e5d0f47f73b7d1f,Hotel,28.67437701477759,77.22645211830836,Roshanara Bagh,28.66902,77.20545
1066,Bercos,4e9af75fbe7bc875aab134c5,Chinese Restaurant,28.680839798956594,77.20797528620804,Roshanara Bagh,28.66902,77.20545
1067,Domino's Pizza,528f0e51498e607d55fd73c4,Pizza Place,28.646,77.211,Roshanara Bagh,28.66902,77.20545
1068,The Leela Ambience Delhi Convention Hotel,56fc0e69498eaff2a2d6bf8e,Hotel,28.66208915530074,77.30242860080803,Sadar Bazaar,28.66582,77.29834
1069,METRO Cash & Carry,4f940a2be4b0a20c26d194de,Big Box Store,28.66083239162671,77.29757642832259,Sadar Bazaar,28.66582,77.29834
1070,Y.S.C - Yamuna Sports Complex,4db42a916a23c31a03115c46,Athletics & Sports,28.66449998649039,77.31284722812573,Sadar Bazaar,28.66582,77.29834
1071,Cafe Wink,4ecbad0ab8f7782ab80955ea,Italian Restaurant,28.657310666176073,77.31709809883382,Sadar Bazaar,28.66582,77.29834
1072,Barbeque Nation,50b5d3dfe4b0cf2e772eb873,BBQ Joint,28.665840013898336,77.30409395334392,Sadar Bazaar,28.66582,77.29834
1073,Yamuna Sports Complex,4edf6658f5b93f54c409bc10,Pool,28.664257172664456,77.32017865115759,Sadar Bazaar,28.66582,77.29834
1074,"Cafe Knosh, Kempinski Ambience Hotel",51769176e4b09e855e6ffab2,Café,28.662125398152014,77.30169704074008,Sadar Bazaar,28.66582,77.29834
1075,Classic Ice Cream Parlour,4bfc0f4caedcef3be2325a5f,Arcade,28.64173068517954,77.29317669830712,Sadar Bazaar,28.66582,77.29834
1076,Shiv Tikki,4ca73da5b0b8236a3af7a6e6,Food Truck,28.648267586009048,77.30247475050345,Sadar Bazaar,28.66582,77.29834
1077,Park Plaza Hotel,50c519b2e4b009e3bd40bef6,Hotel,28.658975189667384,77.29795128107071,Sadar Bazaar,28.66582,77.29834
1078,"Yamuna Sports Complex, Gate No. 3",4fd002a3e4b0d6bbb5574c8b,Track,28.663068984997626,77.31679065977286,Sadar Bazaar,28.66582,77.29834
1079,Domino's Pizza,4f05a2427ee5ff2e8c97c97c,Pizza Place,28.652,77.278,Sadar Bazaar,28.66582,77.29834
1080,Domino's Pizza,4fb62911e4b039c1e73e8f9b,Pizza Place,28.66,77.277,Sadar Bazaar,28.66582,77.29834
1081,Domino's Pizza,50b9c9cee4b07e5a156bf582,Pizza Place,28.676,77.321,Sadar Bazaar,28.66582,77.29834
1082,Gold Gym,4e6f4f17a809952e23cc8390,Gym,28.65023325328847,77.2973219069527,Sadar Bazaar,28.66582,77.29834
1083,B-Block Market,4e3aad23d4c05163b4527275,Shop & Service,28.671123761367546,77.31810342986378,Sadar Bazaar,28.66582,77.29834
1084,Pizza Hut,4d4f9bc471548cfac1a8069a,Pizza Place,28.65441476203774,77.30133029963989,Sadar Bazaar,28.66582,77.29834
1085,KFC,523845e9498ea98095e9fe48,Fast Food Restaurant,28.642053407019137,77.29601743261134,Sadar Bazaar,28.66582,77.29834
1086,Sagar Ratna,4bd5beab637ba593f7e7f670,South Indian Restaurant,28.644051512528257,77.29806518711774,Sadar Bazaar,28.66582,77.29834
1087,Amul Scooping Parlour,4f6b39ae7bebf48a255e7178,Ice Cream Shop,28.678108184748986,77.28705738422529,Sadar Bazaar,28.66582,77.29834
1088,Preet Vihar,4bd99f84d2cbc928c61bd1ad,Yoga Studio,28.642817627899746,77.29832404056046,Sadar Bazaar,28.66582,77.29834
1089,Bikanerwala Preet Vihar,4efdc8cfe5faf28699c29e68,Fast Food Restaurant,28.654349955138414,77.28127254320027,Sadar Bazaar,28.66582,77.29834
1090,Shivaji park,510dfb43e4b0a910cdd011cc,Park,28.682657407524268,77.28550319213032,Sadar Bazaar,28.66582,77.29834
1091,Domino's Pizza,559ebd96498eba17e2ff4788,Pizza Place,28.692,77.291,Sadar Bazaar,28.66582,77.29834
1092,Axis Bank ATM,5c2c051fc876c8002c5e0d6b,ATM,28.72246,77.21321,Sangam Vihar,28.7301,77.21542
1093,Burger Express,51544089e4b0a1ba9681d1a9,Burger Joint,28.715298549314447,77.21444850137064,Sangam Vihar,28.7301,77.21542
1094,Chandni Chowk Karims,4d57d55be319a1cdb7390934,Indian Restaurant,28.73967684525767,77.1943703247628,Sangam Vihar,28.7301,77.21542
1095,CCD,4ec5ea6b02d5888e9a0b1008,Café,28.72367105243035,77.19184908278659,Sangam Vihar,28.7301,77.21542
1096,Chandni Chowk Karims,4d57d55be319a1cdb7390934,Indian Restaurant,28.73967684525767,77.1943703247628,Sant Nagar,28.743240000000004,77.19949
1097,DTDC Courier Services,5115ee8ee4b081062540af24,Paper / Office Supplies Store,28.755475997924805,77.1982421875,Sant Nagar,28.743240000000004,77.19949
1098,Balsawa Golf Course,4e6ad3e518a83989eca50c7e,Golf Course,28.73330380350909,77.18358307619556,Sant Nagar,28.743240000000004,77.19949
1099,Axis Bank ATM,5c2ae18e464d65002cea84ed,ATM,28.7601,77.18811,Sant Nagar,28.743240000000004,77.19949
1100,CCD,4ec5ea6b02d5888e9a0b1008,Café,28.72367105243035,77.19184908278659,Sant Nagar,28.743240000000004,77.19949
1101,My Idea Store,58d1e78f2e9fde5e8bbf11f2,Mobile Phone Shop,28.762355,77.187337,Sant Nagar,28.743240000000004,77.19949
1102,Axis Bank ATM,5c2c051fc876c8002c5e0d6b,ATM,28.72246,77.21321,Sant Nagar,28.743240000000004,77.19949
1103,Dell service center in delhi,591020302be425675bc3d046,Electronics Store,28.73511388707396,77.17135906219482,Sant Nagar,28.743240000000004,77.19949
1104,Humayun’s Tomb | हुमायूँ का मकबरा (Humayun’s Tomb),4bf7829cb182c9b6f2f0755a,Monument / Landmark,28.593197068556787,77.24604675390611,Sarai Kale Khan,28.58519,77.26346
1105,Indian Accent,4bb8809798c7ef3b5c223102,Indian Restaurant,28.57042284894989,77.2567533800153,Sarai Kale Khan,28.58519,77.26346
1106,ISA KHAN’S GARDEN TOMB,4cb98db6adcd54818a2c1da2,Historic Site,28.592797091198975,77.24614727261601,Sarai Kale Khan,28.58519,77.26346
1107,Indian Accent,5a0557269deb7d67455194ac,Indian Restaurant,28.592025841987475,77.23800557290183,Sarai Kale Khan,28.58519,77.26346
1108,The Lodhi Hotel,4bd78af3304fce7284b033ab,Hotel,28.591668747194344,77.2381313007319,Sarai Kale Khan,28.58519,77.26346
1109,The Manor Hotel,4bd1d3fa5e0cce72430ea284,Hotel,28.57045905048506,77.25679070551244,Sarai Kale Khan,28.58519,77.26346
1110,The Oberoi,4d427e4951cca35d5dea01db,Hotel,28.596563837437785,77.23963407238956,Sarai Kale Khan,28.58519,77.26346
1111,Élan @ The Lodhi,5125f155e4b06bb31c4b1c0b,Restaurant,28.591598725492826,77.23820746338278,Sarai Kale Khan,28.58519,77.26346
1112,Ghalib Kabab Corner,4e5d106ce4cdc5938598581e,BBQ Joint,28.592208821144702,77.24251672971961,Sarai Kale Khan,28.58519,77.26346
1113,Karims,4b991701f964a5209e6035e3,Mughlai Restaurant,28.5913955903448,77.24365657296444,Sarai Kale Khan,28.58519,77.26346
1114,Cafe Turtle,4c3f201d1ef0d13a81369380,Café,28.590370504701156,77.25262361297102,Sarai Kale Khan,28.58519,77.26346
1115,Carnatic Cafe,4fa78383e4b0ed02837b3fe8,Café,28.561722988147274,77.2688675157901,Sarai Kale Khan,28.58519,77.26346
1116,bloomrooms @ Link Rd,4fc86daa00392222baa3236b,Hotel,28.581480550363615,77.23954898144356,Sarai Kale Khan,28.58519,77.26346
1117,Bikanervala,5222c0c911d204131feceff8,Indian Restaurant,28.57099184505776,77.23913167574396,Sarai Kale Khan,28.58519,77.26346
1118,The Oberoi Patisserie and Delicatessen,4e35487c62e17d290831f31e,Bakery,28.59644315763399,77.24008370957165,Sarai Kale Khan,28.58519,77.26346
